abdominal,abdominals,,,,,,,,,,,,,,,,
neuron,neurons,neurone,neurones,,,,,,,,,,,,,,
neutral,neutrals,,,,,,,,,,,,,,,,
nicely,,,,,,,,,,,,,,,,,
niche,nich�,niches,nich�s,,,,,,,,,,,,,,
nitrogen,nitrogens,,,,,,,,,,,,,,,,
noble,nobles,nobler,noblest,,,,,,,,,,,,,,
node,nodes,,,,,,,,,,,,,,,,
noisy,noisier,noisiest,,,,,,,,,,,,,,,
nominal,nominals,,,,,,,,,,,,,,,,
non,,,,,,,,,,,,,,,,,
nonetheless,,,,,,,,,,,,,,,,,
norm,norms,,,,,,,,,,,,,,,,
notation,notations,,,,,,,,,,,,,,,,
novice,novices,,,,,,,,,,,,,,,,
nucleus,nuclei,,,,,,,,,,,,,,,,
null,nulls,nulled,nulling,nullings,,,,,,,,,,,,,
numerical,numericals,,,,,,,,,,,,,,,,
nutrient,nutrients,,,,,,,,,,,,,,,,
objection,objections,,,,,,,,,,,,,,,,
obscure,obscures,obscured,obscuring,obscurings,,,,,,,,,,,,,
observer,observers,,,,,,,,,,,,,,,,
obtain,obtains,obtained,obtaining,obtainings,,,,,,,,,,,,,
occupation,occupations,,,,,,,,,,,,,,,,
occurrence,occurrences,,,,,,,,,,,,,,,,
offspring,offsprings,,,,,,,,,,,,,,,,
onset,onsets,,,,,,,,,,,,,,,,
onwards,,,,,,,,,,,,,,,,,
optical,opticals,,,,,,,,,,,,,,,,
optimal,optimals,,,,,,,,,,,,,,,,
optimum,,,,,,,,,,,,,,,,,
oral,orals,,,,,,,,,,,,,,,,
organ,organs,,,,,,,,,,,,,,,,
organism,organisms,,,,,,,,,,,,,,,,
orient,orients,oriented,orienting,orientings,,,,,,,,,,,,,
orientation,orientations,,,,,,,,,,,,,,,,
outer,outers,,,,,,,,,,,,,,,,
outlet,outlets,,,,,,,,,,,,,,,,
overhead,overheads,,,,,,,,,,,,,,,,
overlap,overlaps,overlapped,overlapping,overlappings,,,,,,,,,,,,,
overview,overviews,overviewed,overviewing,overviewings,,,,,,,,,,,,,
oxygen,oxygens,,,,,,,,,,,,,,,,
painful,,,,,,,,,,,,,,,,,
par,pars,parred,parring,parrings,,,,,,,,,,,,,
paradigm,paradigms,,,,,,,,,,,,,,,,
paradox,paradoxes,,,,,,,,,,,,,,,,
parameter,parameters,,,,,,,,,,,,,,,,
parcel,parcels,parceled,parceling,parcelings,parcelled,parcelling,parcellings,,,,,,,,,,
pardon,pardons,pardoned,pardoning,pardonings,,,,,,,,,,,,,
parental,parentals,,,,,,,,,,,,,,,,
partial,partials,,,,,,,,,,,,,,,,
partially,,,,,,,,,,,,,,,,,
particle,particles,,,,,,,,,,,,,,,,
partition,partitions,partitioned,partitioning,partitionings,,,,,,,,,,,,,
pathway,pathways,,,,,,,,,,,,,,,,
peasant,peasants,,,,,,,,,,,,,,,,
periodic,periodics,,,,,,,,,,,,,,,,
peripheral,peripherals,,,,,,,,,,,,,,,,
pest,pests,,,,,,,,,,,,,,,,
pesticide,pesticides,,,,,,,,,,,,,,,,
phenomenal,phenomenals,,,,,,,,,,,,,,,,
philosopher,philosophers,,,,,,,,,,,,,,,,
philosophical,philosophicals,,,,,,,,,,,,,,,,
phosphate,phosphates,,,,,,,,,,,,,,,,
photographic,photographics,,,,,,,,,,,,,,,,
physically,,,,,,,,,,,,,,,,,
physician,physicians,,,,,,,,,,,,,,,,
physics,,,,,,,,,,,,,,,,,
physiological,physiologicals,,,,,,,,,,,,,,,,
pi,,,,,,,,,,,,,,,,,
planner,planners,,,,,,,,,,,,,,,,
plantation,plantations,,,,,,,,,,,,,,,,
plausible,plausibles,,,,,,,,,,,,,,,,
plug,plugs,plugged,plugging,pluggings,,,,,,,,,,,,,
plural,plurals,,,,,,,,,,,,,,,,
polar,polars,,,,,,,,,,,,,,,,
pole,poles,poled,poling,polings,,,,,,,,,,,,,
politically,,,,,,,,,,,,,,,,,
portfolio,portfolios,,,,,,,,,,,,,,,,
portray,portrays,portrayed,portraying,portrayings,,,,,,,,,,,,,
portrayal,portrayals,,,,,,,,,,,,,,,,
positively,,,,,,,,,,,,,,,,,
poster,posters,,,,,,,,,,,,,,,,
potassium,,,,,,,,,,,,,,,,,
powder,powders,powdered,powdering,powderings,,,,,,,,,,,,,
practitioner,practitioners,,,,,,,,,,,,,,,,
pragmatic,pragmatics,,,,,,,,,,,,,,,,
pre,,,,,,,,,,,,,,,,,
precipitation,precipitations,,,,,,,,,,,,,,,,
predator,predators,,,,,,,,,,,,,,,,
prediction,predictions,,,,,,,,,,,,,,,,
predominantly,,,,,,,,,,,,,,,,,
prejudice,prejudices,prejudiced,prejudicing,prejudicings,,,,,,,,,,,,,
preliminary,preliminaries,,,,,,,,,,,,,,,,
presume,presumes,presumed,presuming,presumings,,,,,,,,,,,,,
prevalence,prevalences,,,,,,,,,,,,,,,,
prey,preys,preyed,preying,preyings,,,,,,,,,,,,,
primer,primers,,,,,,,,,,,,,,,,
primitive,primitives,,,,,,,,,,,,,,,,
probe,probes,probed,probing,probings,,,,,,,,,,,,,
problematic,problematics,,,,,,,,,,,,,,,,
processor,processors,,,,,,,,,,,,,,,,
productive,,,,,,,,,,,,,,,,,
productivity,productivities,,,,,,,,,,,,,,,,
profound,profounder,profoundest,,,,,,,,,,,,,,,
progression,progressions,,,,,,,,,,,,,,,,
progressive,,,,,,,,,,,,,,,,,
projection,projections,,,,,,,,,,,,,,,,
prominent,,,,,,,,,,,,,,,,,
pronounce,pronounces,pronounced,pronouncing,pronouncings,,,,,,,,,,,,,
proposition,propositions,propositioned,propositioning,propositionings,,,,,,,,,,,,,
protocol,protocols,,,,,,,,,,,,,,,,
psychiatric,psychiatrics,,,,,,,,,,,,,,,,
psychologist,psychologists,,,,,,,,,,,,,,,,
psychology,psychologies,,,,,,,,,,,,,,,,
publish,publishes,published,publishing,publishings,,,,,,,,,,,,,
pulse,pulses,pulsed,pulsing,pulsings,,,,,,,,,,,,,
punch,punches,punched,punching,punchings,,,,,,,,,,,,,
punish,punishes,punished,punishing,punishings,,,,,,,,,,,,,
punishment,punishments,,,,,,,,,,,,,,,,
purely,,,,,,,,,,,,,,,,,
puzzle,puzzles,puzzled,puzzling,puzzlings,,,,,,,,,,,,,
qualitative,,,,,,,,,,,,,,,,,
quantitative,,,,,,,,,,,,,,,,,
quantum,,,,,,,,,,,,,,,,,
questionnaire,questionnaires,,,,,,,,,,,,,,,,
quiz,quizs,quizzes,quizzed,quizzing,quizzings,,,,,,,,,,,,
quotation,quotations,,,,,,,,,,,,,,,,
rack,racks,racked,racking,rackings,,,,,,,,,,,,,
radar,radars,,,,,,,,,,,,,,,,
radiation,radiations,,,,,,,,,,,,,,,,
radius,radii,,,,,,,,,,,,,,,,
rainfall,rainfalls,,,,,,,,,,,,,,,,
randomly,,,,,,,,,,,,,,,,,
rational,rationals,,,,,,,,,,,,,,,,
rationality,rationalities,,,,,,,,,,,,,,,,
ray,rays,rayed,raying,rayings,,,,,,,,,,,,,
reactive,,,,,,,,,,,,,,,,,
reactor,reactors,,,,,,,,,,,,,,,,
readily,,,,,,,,,,,,,,,,,
realism,realisms,,,,,,,,,,,,,,,,
realistic,realistics,,,,,,,,,,,,,,,,
realm,realms,,,,,,,,,,,,,,,,
receptor,receptors,,,,,,,,,,,,,,,,
recipe,recipes,,,,,,,,,,,,,,,,
reconstruct,reconstructs,reconstructed,reconstructing,reconstructings,,,,,,,,,,,,,
regime,regimes,r�gime,r�gimes,,,,,,,,,,,,,,
regression,regressions,,,,,,,,,,,,,,,,
rehabilitation,rehabilitations,,,,,,,,,,,,,,,,
reinforce,reinforces,reinforced,reinforcing,reinforcings,,,,,,,,,,,,,
rejection,rejections,,,,,,,,,,,,,,,,
reliability,reliabilities,,,,,,,,,,,,,,,,
render,renders,rendered,rendering,renderings,,,,,,,,,,,,,
repertoire,repertoires,,,,,,,,,,,,,,,,
replacement,replacements,,,,,,,,,,,,,,,,
replicate,replicates,replicated,replicating,replicatings,,,,,,,,,,,,,
replication,replications,,,,,,,,,,,,,,,,
reproduce,reproduces,reproduced,reproducing,reproducings,,,,,,,,,,,,,
reproduction,reproductions,,,,,,,,,,,,,,,,
republic,republics,,,,,,,,,,,,,,,,
resemble,resembles,resembled,resembling,resemblings,,,,,,,,,,,,,
reservoir,reservoirs,,,,,,,,,,,,,,,,
residual,residuals,,,,,,,,,,,,,,,,
residue,residues,,,,,,,,,,,,,,,,
resistant,,,,,,,,,,,,,,,,,
respiratory,,,,,,,,,,,,,,,,,
retrieve,retrieves,retrieved,retrieving,retrievings,,,,,,,,,,,,,
revolutionary,revolutionaries,,,,,,,,,,,,,,,,
rewrite,rewrites,rewrote,rewritten,rewrited,rewriting,rewrit,,,,,,,,,,,
rhetoric,rhetorics,,,,,,,,,,,,,,,,
rhythm,rhythms,,,,,,,,,,,,,,,,
ridiculous,,,,,,,,,,,,,,,,,
ritual,rituals,,,,,,,,,,,,,,,,
robot,robots,,,,,,,,,,,,,,,,
rope,ropes,roped,roping,ropings,,,,,,,,,,,,,
rotate,rotates,rotated,rotating,rotatings,,,,,,,,,,,,,
rotation,rotations,,,,,,,,,,,,,,,,
rub,rubs,rubbed,rubbing,rubbings,,,,,,,,,,,,,
ruler,rulers,,,,,,,,,,,,,,,,
scatter,scatters,scattered,scattering,scatterings,,,,,,,,,,,,,
scenario,scenarios,,,,,,,,,,,,,,,,
scholarship,scholarships,,,,,,,,,,,,,,,,
scripture,scriptures,,,,,,,,,,,,,,,,
scroll,scrolls,scrolled,scrolling,scrollings,,,,,,,,,,,,,
sediment,sediments,sedimented,sedimenting,sedimentings,,,,,,,,,,,,,
selective,,,,,,,,,,,,,,,,,
semantic,semantics,,,,,,,,,,,,,,,,
semester,semesters,,,,,,,,,,,,,,,,
semi,,,,,,,,,,,,,,,,,
seminar,seminars,,,,,,,,,,,,,,,,
sensation,sensations,,,,,,,,,,,,,,,,
sensible,sensibles,,,,,,,,,,,,,,,,
sensitivity,sensitivities,,,,,,,,,,,,,,,,
sensory,,,,,,,,,,,,,,,,,
separately,,,,,,,,,,,,,,,,,
separation,separations,,,,,,,,,,,,,,,,
sexuality,sexualities,,,,,,,,,,,,,,,,
shallow,shallows,shallowed,shallowing,shallower,shallowest,,,,,,,,,,,,
shortly,,,,,,,,,,,,,,,,,
shuttle,shuttles,shuttled,shuttling,shuttlings,,,,,,,,,,,,,
similarity,similarities,,,,,,,,,,,,,,,,
simplify,simplifies,simplified,simplifying,simplifyings,,,,,,,,,,,,,
simulate,simulates,simulated,simulating,simulatings,,,,,,,,,,,,,
simulation,simulations,,,,,,,,,,,,,,,,
simultaneously,,,,,,,,,,,,,,,,,
sin,sins,sinned,sinning,sinnings,,,,,,,,,,,,,
singular,singulars,,,,,,,,,,,,,,,,
sketch,sketches,sketched,sketching,sketchings,,,,,,,,,,,,,
skip,skips,skipped,skipping,skippings,,,,,,,,,,,,,
slab,slabs,slabed,slabing,slabings,,,,,,,,,,,,,
slash,slashes,slashed,slashing,slashings,,,,,,,,,,,,,
slavery,,,,,,,,,,,,,,,,,
slot,slots,slotted,slotting,slottings,,,,,,,,,,,,,
snake,snakes,snaked,snaking,snakings,,,,,,,,,,,,,
sniff,sniffs,sniffed,sniffing,sniffings,,,,,,,,,,,,,
socially,,,,,,,,,,,,,,,,,
sodium,sodiums,,,,,,,,,,,,,,,,
soluble,solubles,,,,,,,,,,,,,,,,
solvent,solvents,,,,,,,,,,,,,,,,
sometime,sometimes,,,,,,,,,,,,,,,,
span,spans,spanned,spanning,spannings,,,,,,,,,,,,,
spatial,spatials,,,,,,,,,,,,,,,,
specialty,specialties,speciality,specialities,,,,,,,,,,,,,,
specification,specifications,,,,,,,,,,,,,,,,
specimen,specimens,,,,,,,,,,,,,,,,
spectrum,spectrums,spectra,,,,,,,,,,,,,,,
sperm,sperms,,,,,,,,,,,,,,,,
sphere,spheres,,,,,,,,,,,,,,,,
sponsorship,sponsorships,,,,,,,,,,,,,,,,
spontaneous,,,,,,,,,,,,,,,,,
spray,sprays,sprayed,spraying,sprayings,,,,,,,,,,,,,
stabilize,stabilizes,stabilized,stabilizing,stabilizings,stabilise,stabilises,stabilised,stabilising,stabilisings,,,,,,,,
stack,stacks,stacked,stacking,stackings,,,,,,,,,,,,,
stadium,stadiums,,,,,,,,,,,,,,,,
stance,stances,stanced,stancing,stancings,,,,,,,,,,,,,
static,statics,,,,,,,,,,,,,,,,
statistical,statisticals,,,,,,,,,,,,,,,,
statistically,,,,,,,,,,,,,,,,,
statistics,,,,,,,,,,,,,,,,,
stereotype,stereotypes,stereotyped,stereotyping,stereotypings,,,,,,,,,,,,,
stimulus,stimuli,,,,,,,,,,,,,,,,
straightforward,,,,,,,,,,,,,,,,,
strand,strands,stranded,stranding,strandings,,,,,,,,,,,,,
strategic,,,,,,,,,,,,,,,,,
strictly,,,,,,,,,,,,,,,,,
stripe,stripes,striped,striping,stripings,,,,,,,,,,,,,
sub,subs,subbed,subbing,subbings,,,,,,,,,,,,,
subjective,,,,,,,,,,,,,,,,,
subset,subsets,,,,,,,,,,,,,,,,
substitution,substitutions,,,,,,,,,,,,,,,,
substrate,substrates,,,,,,,,,,,,,,,,
subtle,subtler,subtlest,,,,,,,,,,,,,,,
subtract,subtracts,subtracted,subtracting,subtractings,,,,,,,,,,,,,
sufficiently,,,,,,,,,,,,,,,,,
suicide,suicides,,,,,,,,,,,,,,,,
super,supers,,,,,,,,,,,,,,,,
superior,superiors,,,,,,,,,,,,,,,,
supposedly,,,,,,,,,,,,,,,,,
surgeon,surgeons,,,,,,,,,,,,,,,,
surgical,surgicals,,,,,,,,,,,,,,,,
surplus,surpluses,,,,,,,,,,,,,,,,
susceptible,susceptibles,,,,,,,,,,,,,,,,
sustainable,sustainables,,,,,,,,,,,,,,,,
swap,swaps,swapped,swapping,swappings,,,,,,,,,,,,,
swell,swells,swelled,swelling,swollen,,,,,,,,,,,,,
sword,swords,sworded,swording,swordings,,,,,,,,,,,,,
symbolic,symbolics,,,,,,,,,,,,,,,,
syndrome,syndromes,,,,,,,,,,,,,,,,
syntax,,,,,,,,,,,,,,,,,
synthesis,syntheses,,,,,,,,,,,,,,,,
synthetic,synthetics,,,,,,,,,,,,,,,,
systematic,systematics,,,,,,,,,,,,,,,,
tech,techs,,,,,,,,,,,,,,,,
technically,,,,,,,,,,,,,,,,,
temporal,temporals,,,,,,,,,,,,,,,,
tempt,tempts,tempted,tempting,temptings,,,,,,,,,,,,,
tense,tenses,tensed,tensing,tensings,,,,,,,,,,,,,
terminal,terminals,,,,,,,,,,,,,,,,
terminology,terminologies,,,,,,,,,,,,,,,,
terribly,,,,,,,,,,,,,,,,,
textbook,textbooks,,,,,,,,,,,,,,,,
theorem,theorems,,,,,,,,,,,,,,,,
theorist,theorists,,,,,,,,,,,,,,,,
thereby,,,,,,,,,,,,,,,,,
thermal,thermals,,,,,,,,,,,,,,,,
thesis,theses,,,,,,,,,,,,,,,,
thickness,thicknesses,,,,,,,,,,,,,,,,
thread,threads,threaded,threading,threadings,,,,,,,,,,,,,
threshold,thresholds,,,,,,,,,,,,,,,,
thumb,thumbs,thumbed,thumbing,thumbings,,,,,,,,,,,,,
tolerance,tolerances,,,,,,,,,,,,,,,,
ton,tons,,,,,,,,,,,,,,,,
toxic,toxics,,,,,,,,,,,,,,,,
tract,tracts,,,,,,,,,,,,,,,,
traditionally,,,,,,,,,,,,,,,,,
trait,traits,,,,,,,,,,,,,,,,
trajectory,trajectories,,,,,,,,,,,,,,,,
trans,,,,,,,,,,,,,,,,,
transaction,transactions,,,,,,,,,,,,,,,,
transcription,transcriptions,,,,,,,,,,,,,,,,
transformation,transformations,,,,,,,,,,,,,,,,
translation,translations,,,,,,,,,,,,,,,,
transmission,transmissions,,,,,,,,,,,,,,,,
transmit,transmits,transmitted,transmitting,transmittings,,,,,,,,,,,,,
transparency,transparencies,,,,,,,,,,,,,,,,
transplant,transplants,transplanted,transplanting,transplantings,,,,,,,,,,,,,
trauma,traumas,,,,,,,,,,,,,,,,
treaty,treaties,,,,,,,,,,,,,,,,
tremendous,,,,,,,,,,,,,,,,,
triangle,triangles,,,,,,,,,,,,,,,,
tribe,tribes,,,,,,,,,,,,,,,,
tricky,trickier,trickiest,,,,,,,,,,,,,,,
trivial,trivials,,,,,,,,,,,,,,,,
tropical,tropicals,,,,,,,,,,,,,,,,
tumor,tumors,tumour,tumours,,,,,,,,,,,,,,
turbulent,,,,,,,,,,,,,,,,,
tutor,tutors,tutored,tutoring,tutorings,,,,,,,,,,,,,
ultimate,ultimates,,,,,,,,,,,,,,,,
undergraduate,undergraduates,,,,,,,,,,,,,,,,
undermine,undermines,undermined,undermining,underminings,,,,,,,,,,,,,
underneath,,,,,,,,,,,,,,,,,
unemployed,,,,,,,,,,,,,,,,,
unity,unities,,,,,,,,,,,,,,,,
unstable,unstables,,,,,,,,,,,,,,,,
upward,upwards,,,,,,,,,,,,,,,,
urine,,,,,,,,,,,,,,,,,
usage,usages,,,,,,,,,,,,,,,,
utility,utilities,,,,,,,,,,,,,,,,
utilize,utilizes,utilized,utilizing,utilise,utilises,utilised,utilising,utilisings,,,,,,,,,
vague,,,,,,,,,,,,,,,,,
valid,,,,,,,,,,,,,,,,,
validity,validities,,,,,,,,,,,,,,,,
valve,valves,valved,,,,,,,,,,,,,,,
variability,variabilities,,,,,,,,,,,,,,,,
variance,variances,,,,,,,,,,,,,,,,
variant,variants,,,,,,,,,,,,,,,,
vector,vectors,,,,,,,,,,,,,,,,
vegetation,,,,,,,,,,,,,,,,,
vein,veins,veined,veining,veinings,,,,,,,,,,,,,
velocity,velocities,,,,,,,,,,,,,,,,
verbal,verbals,,,,,,,,,,,,,,,,
vertical,verticals,,,,,,,,,,,,,,,,
viable,viables,,,,,,,,,,,,,,,,
virtue,virtues,,,,,,,,,,,,,,,,
vitamin,vitamins,,,,,,,,,,,,,,,,
vocabulary,vocabularies,,,,,,,,,,,,,,,,
vowel,vowels,,,,,,,,,,,,,,,,
watershed,watersheds,,,,,,,,,,,,,,,,
wavelength,wavelengths,,,,,,,,,,,,,,,,
weave,weaves,wove,weaving,woven,weaved,weavings,,,,,,,,,,,
wheat,wheats,,,,,,,,,,,,,,,,
whereby,,,,,,,,,,,,,,,,,
whichever,whichevers,,,,,,,,,,,,,,,,
whoever,whoevers,,,,,,,,,,,,,,,,
widespread,widespreads,,,,,,,,,,,,,,,,
wisdom,wisdoms,,,,,,,,,,,,,,,,
workshop,workshops,,,,,,,,,,,,,,,,
yeast,yeasts,,,,,,,,,,,,,,,,
a,an,,,,,,,,,,,,,,,,
abandon,abandons,abandoned,abandoning,abandonings,,,,,,,,,,,,,
ability,abilities,,,,,,,,,,,,,,,,
able,abler,ablest,ables,abled,abling,ablings,,,,,,,,,,,
abortion,abortions,,,,,,,,,,,,,,,,
about,abouts,,,,,,,,,,,,,,,,
above,,,,,,,,,,,,,,,,,
abroad,abroads,,,,,,,,,,,,,,,,
absence,absences,,,,,,,,,,,,,,,,
absolute,absolutes,,,,,,,,,,,,,,,,
absolutely,,,,,,,,,,,,,,,,,
abstract,abstracts,abstracted,abstracting,abstractings,,,,,,,,,,,,,
abuse,abuses,abused,abusing,abusings,,,,,,,,,,,,,
academic,academics,academick,,,,,,,,,,,,,,,
accept,accepted,accepts,accepting,acceptings,,,,,,,,,,,,,
acceptable,acceptables,,,,,,,,,,,,,,,,
access,accesses,accessed,accessing,accessings,,,,,,,,,,,,,
accident,accidents,,,,,,,,,,,,,,,,
accommodation,accommodations,,,,,,,,,,,,,,,,
accompany,accompanies,accompanied,accompanying,accompanyings,,,,,,,,,,,,,
accomplish,accomplishes,accomplished,accomplishing,accomplishings,,,,,,,,,,,,,
accord,accords,accorded,according,accordings,,,,,,,,,,,,,
account,accounted,accounts,accounting,accountings,,,,,,,,,,,,,
accurate,,,,,,,,,,,,,,,,,
accuse,accuses,accused,accusing,accusings,,,,,,,,,,,,,
achieve,achieves,achieved,achieving,achieveing,achieveings,,,,,,,,,,,,
achievement,achievements,,,,,,,,,,,,,,,,
acknowledge,acknowledges,acknowledged,acknowledging,acknowledgings,,,,,,,,,,,,,
acquire,acquires,acquired,acquiring,acquirings,,,,,,,,,,,,,
acquisition,acquisitions,,,,,,,,,,,,,,,,
across,,,,,,,,,,,,,,,,,
act,acts,acted,acting,actings,,,,,,,,,,,,,
action,actioned,actions,actioning,actionings,,,,,,,,,,,,,
active,actives,,,,,,,,,,,,,,,,
activity,activities,,,,,,,,,,,,,,,,
actor,actors,,,,,,,,,,,,,,,,
actual,actuals,,,,,,,,,,,,,,,,
actually,,,,,,,,,,,,,,,,,
ad,ads,,,,,,,,,,,,,,,,
adapt,adapts,adapted,adapting,adaptings,,,,,,,,,,,,,
add,added,adds,adding,addings,,,,,,,,,,,,,
addition,additions,,,,,,,,,,,,,,,,
additional,additionals,,,,,,,,,,,,,,,,
address,addressed,addresses,addressing,addressings,,,,,,,,,,,,,
adequate,,,,,,,,,,,,,,,,,
adjust,adjusts,adjusted,adjusting,adjustings,,,,,,,,,,,,,
adjustment,adjustments,,,,,,,,,,,,,,,,
administration,administrations,,,,,,,,,,,,,,,,
admire,admires,admired,admiring,admirings,,,,,,,,,,,,,
admit,admits,admited,admitting,admitted,,,,,,,,,,,,,
adopt,adopts,adopted,adopting,adoptings,,,,,,,,,,,,,
adult,adults,,,,,,,,,,,,,,,,
advance,advances,advanced,advancing,advanceing,advanceings,,,,,,,,,,,,
advantage,advantages,advantaged,advantaging,advantagings,,,,,,,,,,,,,
adventure,adventures,adventured,adventuring,adventurings,,,,,,,,,,,,,
advertise,advertises,advertised,advertising,advertize,advertizes,advertized,advertizing,advertizings,,,,,,,,,
advertisement,advertisements,advertisment,advertisments,,,,,,,,,,,,,,
advice,advices,,,,,,,,,,,,,,,,
advise,advises,advised,advising,advisings,,,,,,,,,,,,,
adviser,advisers,,,,,,,,,,,,,,,,
advocate,advocates,advocated,advocating,advocatings,,,,,,,,,,,,,
affair,affairs,,,,,,,,,,,,,,,,
affect,affected,affects,affecting,affectings,,,,,,,,,,,,,
afford,affords,afforded,affording,affordings,,,,,,,,,,,,,
afraid,,,,,,,,,,,,,,,,,
after,,,,,,,,,,,,,,,,,
afternoon,afternoons,,,,,,,,,,,,,,,,
again,,,,,,,,,,,,,,,,,
against,,,,,,,,,,,,,,,,,
age,aged,ages,aging,ageing,ageings,,,,,,,,,,,,
agency,agencies,,,,,,,,,,,,,,,,
agenda,agendas,,,,,,,,,,,,,,,,
agent,agents,,,,,,,,,,,,,,,,
aggressive,,,,,,,,,,,,,,,,,
ago,,,,,,,,,,,,,,,,,
agree,agreed,agrees,agreeing,agreeings,,,,,,,,,,,,,
agreement,agreements,,,,,,,,,,,,,,,,
agricultural,agriculturals,,,,,,,,,,,,,,,,
ahead,,,,,,,,,,,,,,,,,
aid,aids,aided,aiding,aidings,,,,,,,,,,,,,
aim,aims,aimed,aiming,aimings,,,,,,,,,,,,,
air,aired,airs,airing,airings,,,,,,,,,,,,,
aircraft,aircrafts,,,,,,,,,,,,,,,,
airline,airlines,,,,,,,,,,,,,,,,
alarm,alarms,alarmed,alarming,alarmings,,,,,,,,,,,,,
album,albums,,,,,,,,,,,,,,,,
alcohol,alcohols,,,,,,,,,,,,,,,,
alive,,,,,,,,,,,,,,,,,
all,alls,,,,,,,,,,,,,,,,
allege,alleges,alleged,alleging,allegings,,,,,,,,,,,,,
allow,allowed,allows,allowing,allowings,,,,,,,,,,,,,
ally,allies,allied,allying,allyings,,,,,,,,,,,,,
almost,almosts,,,,,,,,,,,,,,,,
alone,,,,,,,,,,,,,,,,,
along,,,,,,,,,,,,,,,,,
alongside,,,,,,,,,,,,,,,,,
already,,,,,,,,,,,,,,,,,
alright,,,,,,,,,,,,,,,,,
also,,,,,,,,,,,,,,,,,
alter,alters,altered,altering,alterings,,,,,,,,,,,,,
alternative,alternatives,,,,,,,,,,,,,,,,
although,altho,,,,,,,,,,,,,,,,
altogether,,,,,,,,,,,,,,,,,
always,,,,,,,,,,,,,,,,,
amendment,amendments,,,,,,,,,,,,,,,,
among,,,,,,,,,,,,,,,,,
amount,amounted,amounts,amounting,amountings,,,,,,,,,,,,,
analysis,analyses,,,,,,,,,,,,,,,,
analyst,analysts,,,,,,,,,,,,,,,,
analyze,analyzes,analyzed,analyzing,analyse,analysed,analysing,analysings,,,,,,,,,,
ancient,ancients,ancientest,,,,,,,,,,,,,,,
and,anded,ands,anding,,,,,,,,,,,,,,
anger,angers,angered,angering,angerings,,,,,,,,,,,,,
angle,angles,angled,angling,anglings,,,,,,,,,,,,,
angry,angrier,angriest,,,,,,,,,,,,,,,
animal,animals,,,,,,,,,,,,,,,,
announce,announces,announced,announcing,announcings,,,,,,,,,,,,,
announcement,announcements,,,,,,,,,,,,,,,,
annual,annuals,,,,,,,,,,,,,,,,
another,,,,,,,,,,,,,,,,,
answer,answered,answers,answering,answerings,,,,,,,,,,,,,
anticipate,anticipates,anticipated,anticipating,anticipatings,,,,,,,,,,,,,
anxiety,anxieties,,,,,,,,,,,,,,,,
anxious,,,,,,,,,,,,,,,,,
any,,,,,,,,,,,,,,,,,
anybody,,,,,,,,,,,,,,,,,
anymore,,,,,,,,,,,,,,,,,
anyone,,,,,,,,,,,,,,,,,
anything,anythings,,,,,,,,,,,,,,,,
anyway,anyways,,,,,,,,,,,,,,,,
anywhere,,,,,,,,,,,,,,,,,
apart,,,,,,,,,,,,,,,,,
apartment,apartments,,,,,,,,,,,,,,,,
apologize,apologizes,apologized,apologizing,apologise,apologises,apologised,apologising,apologisings,,,,,,,,,
apparent,,,,,,,,,,,,,,,,,
apparently,,,,,,,,,,,,,,,,,
appeal,appeals,appealed,appealing,appealings,,,,,,,,,,,,,
appear,appears,appeared,appearing,appearings,,,,,,,,,,,,,
appearance,appearances,,,,,,,,,,,,,,,,
application,applications,,,,,,,,,,,,,,,,
apply,applied,applies,applying,applyings,,,,,,,,,,,,,
appoint,appoints,appointed,appointing,appointings,,,,,,,,,,,,,
appointment,appointments,,,,,,,,,,,,,,,,
appreciate,appreciates,appreciated,appreciating,appreciatings,,,,,,,,,,,,,
approach,approaches,approached,approaching,approachings,,,,,,,,,,,,,
appropriate,appropriates,appropriated,appropriating,appropriatings,,,,,,,,,,,,,
approval,approvals,,,,,,,,,,,,,,,,
approve,approves,approved,approving,approvings,,,,,,,,,,,,,
approximately,,,,,,,,,,,,,,,,,
architecture,architectures,,,,,,,,,,,,,,,,
area,areas,,,,,,,,,,,,,,,,
argue,argues,argued,arguing,argueing,argueings,,,,,,,,,,,,
argument,arguments,arguement,arguements,,,,,,,,,,,,,,
arise,arises,arose,arising,arisen,arised,,,,,,,,,,,,
arm,arms,armed,arming,armings,,,,,,,,,,,,,
army,armies,,,,,,,,,,,,,,,,
around,,,,,,,,,,,,,,,,,
arrange,arranges,arranged,arranging,arrangings,,,,,,,,,,,,,
arrangement,arrangements,,,,,,,,,,,,,,,,
arrest,arrests,arrested,arresting,arrestings,,,,,,,,,,,,,
arrival,arrivals,,,,,,,,,,,,,,,,
arrive,arrives,arrived,arriving,arrivings,,,,,,,,,,,,,
art,arts,,,,,,,,,,,,,,,,
article,articles,articled,articling,articlings,,,,,,,,,,,,,
artist,artists,,,,,,,,,,,,,,,,
as,,,,,,,,,,,,,,,,,
ashamed,,,,,,,,,,,,,,,,,
aside,asides,,,,,,,,,,,,,,,,
ask,asked,asks,asking,askings,,,,,,,,,,,,,
assess,assesses,assessed,assessing,assessings,,,,,,,,,,,,,
assessment,assessments,,,,,,,,,,,,,,,,
asset,assets,,,,,,,,,,,,,,,,
assign,assigns,assigned,assigning,assignings,,,,,,,,,,,,,
